query-id	corpus-id	score
1964	25145264	1
2984	29420164	1
1664	24058594	1
2305	14634212	1
4154	32381682	1
2833	11359936	1
3869	27038440	1
2693	17147521	1
1053	9129142	1
252	23159330	1
2864	29072354	1
4598	33970200	1
2813	27250555	1
4196	31840602	1
1095	22771841	1
4061	32506848	1
1619	1537314	1
3345	11607787	1
1229	16304579	1
2319	24192834	1
3249	27167138	1
4664	28905911	1
1953	25001285	1
2045	25840006	1
2494	28583618	1
3551	29777529	1
2668	20876129	1
3100	29095980	1
3828	29980576	1
1284	23496382	1
4545	34820336	1
282	22669824	1
63	22708672	1
638	19426495	1
3450	17038565	1
1320	22915114	1
3714	25454820	1
4512	21984976	1
2382	27993828	1
438	23097569	1
820	19497860	1
2110	23688323	1
3902	20067169	1
2840	29914976	1
4626	16923466	1
4253	32589708	1
4202	33193411	1
2715	27716994	1
4529	33786465	1
2418	19170077	1
4680	23559264	1
4251	34687906	1
3831	26846354	1
2819	25648260	1
2287	27678529	1
1341	20624389	1
3938	21320832	1
2508	27710791	1
865	24284555	1
3457	27720644	1
3445	213536	1
492	21527744	1
2105	25755186	1
1177	25866560	1
739	23094889	1
2604	2199873	1
2337	27570628	1
4668	34515345	1
942	16687936	1
3388	26600192	1
798	23938467	1
3594	18846913	1
4428	33795866	1
3304	28887402	1
1601	25225357	1
141	20185404	1
3060	29315404	1
992	17387268	1
717	24195105	1
203	20073603	1
226	23150437	1
3042	27567808	1
34	25857641	1
4412	28644160	1
4344	32877651	1
4483	29608833	1
3335	28274826	1
802	2687104	1
380	11600803	1
142	12491809	1
2723	28138723	1
2380	29043067	1
4609	34433061	1
4580	16822951	1
4289	34139436	1
4002	16247561	1
3596	27447964	1
3603	29298433	1
3937	31907968	1
2681	19100272	1
2706	20439976	1
68	23526891	1
710	20596736	1
3602	30232916	1
3838	24850885	1
1855	25883142	1
3041	26184161	1
1732	22012422	1
4023	31660152	1
1146	23913484	1
2582	28959975	1
1751	11558112	1
469	22401313	1
3355	29056305	1
2278	20031296	1
4077	33194624	1
3962	32827525	1
448	17652096	1
4450	33509946	1
1020	22943432	1
4151	27060780	1
3277	24391914	1
4274	31802016	1
2563	28967180	1
706	21097890	1
2867	29044468	1
3434	29280411	1
1974	26269117	1
1566	19377474	1
1988	8748801	1
600	14728392	1
3193	29633730	1
3903	22470656	1
1225	10400606	1
3858	31420533	1
4118	31179159	1
2642	24096524	1
1939	27378659	1
1830	18565120	1
2992	23564842	1
4423	26854601	1
362	24655717	1
2559	27407109	1
2511	16972673	1
4316	22464641	1
1385	18052993	1
1689	22183904	1
75	24400675	1
3498	24412048	1
3261	28512853	1
364	15453953	1
1683	21555561	1
3105	28531264	1
3250	15579677	1
315	17956225	1
4703	33189864	1
817	23492738	1
3777	26464700	1
3046	22099844	1
1892	23980545	1
1554	12869545	1
582	24130305	1
1859	23858437	1
2175	25636961	1
1663	17333538	1
4465	33026212	1
2710	16432264	1
1204	17985985	1
2838	28934466	1
3871	32982407	1
1115	24212578	1
2664	19924226	1
2033	25498373	1
2906	29228113	1
2404	19836866	1
180	24002784	1
4380	30325222	1
98	7630403	1
1068	19297154	1
1626	24222332	1
632	23107647	1
3618	31832001	1
3589	29155416	1
2981	29568396	1
2586	807555	1
3649	27454343	1
1485	9471429	1
412	11810275	1
229	14672993	1
4507	20697349	1
827	15800932	1
4273	31721311	1
3180	29177763	1
522	12354784	1
950	10651109	1
3530	15610081	1
1736	19269254	1
1520	22017410	1
3488	29422962	1
1155	23692283	1
2435	12897057	1
216	22058406	1
417	16309337	1
253	23185200	1
2801	29627873	1
4696	29587878	1
2052	20007090	1
841	24276258	1
443	15046306	1
1286	20307404	1
605	23709494	1
2837	27384849	1
15	22505344	1
971	8663170	1
2841	29129392	1
4629	33594368	1
4354	34177536	1
183	12479811	1
4606	33651100	1
2856	30515690	1
4693	30400011	1
3688	26306821	1
322	17659392	1
3048	26497655	1
1259	23354752	1
1627	7935490	1
151	25326329	1
3059	29540340	1
4640	31494233	1
1008	15833158	1
3835	31949313	1
783	25404635	1
1999	7243138	1
562	22051200	1
3721	28416737	1
1958	22401921	1
88	18758912	1
156	22198720	1
3333	28949931	1
2170	12424707	1
2009	25001601	1
89	10797890	1
1442	25031611	1
1006	25039297	1
4654	34850907	1
2727	21645191	1
3187	28471166	1
1769	27919491	1
1125	16217772	1
166	22870189	1
3441	27884455	1
895	10531621	1
4431	17217369	1
555	14742272	1
2521	28941722	1
1609	19339686	1
2001	15507712	1
2370	12200417	1
1943	11483364	1
2285	25966437	1
2922	25808831	1
1941	22841861	1
2199	27819145	1
846	24887553	1
4373	34022130	1
1891	16856704	1
1524	19296976	1
2196	22084256	1
807	18347777	1
4681	32193744	1
603	25310102	1
3119	17960769	1
1437	21642536	1
331	24903420	1
1951	9556302	1
3185	29217417	1
2974	30145099	1
342	15755703	1
427	19725597	1
2179	26892280	1
138	8389441	1
1661	11854176	1
3987	19863427	1
1433	21504387	1
2883	29670690	1
3000	21910976	1
945	24092417	1
2782	21348815	1
2264	19488064	1
390	10023076	1
3759	29725472	1
3351	27899579	1
1639	19942153	1
2412	27391817	1
1334	23507969	1
4574	25506301	1
1775	25728652	1
122	18039618	1
3894	30244358	1
3896	29615673	1
3977	29380674	1
838	18442953	1
3562	31583637	1
2714	27334944	1
1721	9350040	1
1523	23555954	1
3173	22045904	1
4630	32487680	1
1542	17710084	1
1449	16226240	1
2982	29346345	1
2217	18199584	1
1082	24073031	1
4636	32630050	1
4595	34586808	1
3463	1958563	1
3593	28676261	1
1545	20185571	1
939	18004385	1
2227	25332567	1
1727	26332545	1
3013	28748399	1
3933	32538627	1
4225	33085860	1
2696	23666208	1
2519	27272704	1
1965	7065728	1
523	17961216	1
1507	24174657	1
875	19297348	1
80	21872993	1
4717	34703270	1
1166	16474211	1
430	16864960	1
1024	22265351	1
3322	29212226	1
4287	22090721	1
1132	16524802	1
499	15613860	1
528	24262147	1
3228	29295817	1
2995	28490912	1
2463	26664519	1
227	2536704	1
1026	11960578	1
1387	18712320	1
2005	22343424	1
2938	30214018	1
1599	20423330	1
3140	30299483	1
3660	15482208	1
1072	25870109	1
1283	1546275	1
857	15785984	1
280	22513121	1
2866	28169856	1
3517	28505153	1
1525	16998506	1
2639	26467270	1
4436	31301033	1
4567	32729888	1
3455	17520018	1
4480	31301033	1
2027	22610946	1
3547	29564954	1
1521	23104832	1
4519	29740032	1
478	22703872	1
2462	26566562	1
891	24534531	1
403	23086432	1
2192	27397685	1
2882	23242657	1
1675	20937730	1
890	22551571	1
663	12065219	1
1446	17357954	1
1513	19031171	1
4278	30550780	1
1465	22681587	1
3070	30409806	1
736	10519426	1
3818	30045955	1
4309	32458378	1
170	8577251	1
1728	18567810	1
567	25711427	1
3841	23512844	1
2075	12202480	1
4333	34010605	1
3784	21620994	1
4262	32010240	1
3879	18970928	1
4407	30668632	1
3428	26447779	1
4643	32700456	1
3772	25936768	1
1003	23786947	1
4464	34337769	1
2026	24681537	1
4242	33213893	1
2924	29111842	1
2184	15307105	1
2890	22003227	1
1779	21501600	1
376	11568896	1
317	22190018	1
3435	27069343	1
1777	26732700	1
3898	32062145	1
1190	16284433	1
3768	31859424	1
1966	17504808	1
38	2888163	1
4003	29440704	1
3147	24561791	1
2070	23640458	1
3129	28721824	1
494	23407075	1
3358	22149703	1
2458	27906698	1
4038	29754816	1
1659	15890976	1
1452	17391666	1
1766	26702336	1
1388	19514601	1
4687	22348305	1
2520	19588376	1
1963	3464952	1
1504	19034656	1
3964	32319039	1
1959	18957701	1
1369	23229728	1
1642	11101153	1
3955	30632962	1
1654	20144704	1
2654	28276801	1
1167	23574622	1
1793	27292798	1
1044	21554688	1
1303	22921312	1
1331	19141283	1
1076	19417143	1
2855	24855821	1
1799	25645281	1
1121	24133408	1
3415	28446688	1
2054	25182241	1
2108	22096352	1
1401	9875712	1
620	21493896	1
4657	33261250	1
1668	15665377	1
760	3701378	1
3132	29042212	1
2306	21172801	1
2531	21565911	1
2025	23969033	1
4279	33245860	1
3111	21306953	1
4171	33063909	1
3808	28407921	1
1929	16393992	1
2293	25764216	1
831	15805156	1
3821	29326336	1
3567	25428347	1
1772	25038751	1
2941	29321310	1
824	19463607	1
2430	12011111	1
3767	23300480	1
4227	32698624	1
2125	24797568	1
475	23090625	1
2178	6757857	1
3069	28644160	1
2523	8199664	1
575	16273408	1
3979	30672882	1
67	17333874	1
2043	23036200	1
3786	30629813	1
2933	29554211	1
4319	34511592	1
3009	29444201	1
2686	28527813	1
3908	30776422	1
756	20618441	1
2806	27569544	1
2951	16968736	1
2181	25555396	1
3073	28231809	1
968	21089077	1
2810	26401871	1
1716	20061955	1
1154	23549699	1
3958	30095981	1
1421	23453728	1
659	23272704	1
1701	18640800	1
4039	31650711	1
4174	17985409	1
3227	29583030	1
2794	29358049	1
4597	32055000	1
2608	26336226	1
1776	27780867	1
3817	30354297	1
2239	25330176	1
2472	22058131	1
660	16209346	1
4370	31491713	1
353	8999876	1
1997	18229792	1
2636	24259625	1
3995	33167776	1
2028	10932611	1
1649	23861251	1
1348	20084102	1
65	24307937	1
2937	30069632	1
3543	28830352	1
1715	21519777	1
1390	19403948	1
3866	30763142	1
3026	30362375	1
803	21236481	1
718	19625506	1
1381	9553792	1
3736	29501724	1
4384	31420357	1
1127	20396722	1
2895	27638274	1
894	20339456	1
4707	34885209	1
2876	28729154	1
4419	33789009	1
3471	29198826	1
2539	28905911	1
3711	28515625	1
766	17317955	1
586	24138567	1
590	26406148	1
2717	22905336	1
1846	27118464	1
1232	18622044	1
1093	16343813	1
2021	25310208	1
394	11696736	1
3197	29625577	1
1314	19717633	1
2980	14747968	1
131	24302690	1
1481	22197514	1
4406	2794625	1
2596	28255272	1
3064	26797128	1
2189	26005867	1
2094	19412548	1
3179	22560515	1
2732	24891049	1
2371	25115546	1
3719	29447171	1
3454	25984278	1
834	21053251	1
3203	29455296	1
729	21698923	1
4495	34589977	1
2333	11186112	1
534	25943872	1
2796	29104121	1
3525	29658845	1
2451	2385441	1
3362	25348714	1
1329	19302050	1
3974	32132243	1
998	23861251	1
4267	25620672	1
4306	32784449	1
2891	30097312	1
2619	26820848	1
408	16636294	1
3578	27699276	1
2932	29398176	1
1787	23340677	1
1213	21111234	1
83	23150151	1
330	25712444	1
198	11037190	1
3169	30290833	1
1730	21525416	1
3189	25157031	1
1494	10101186	1
4323	34556108	1
4172	30346880	1
3890	32584192	1
3809	24338594	1
3088	23677804	1
1414	24273314	1
4369	32640132	1
1343	19492354	1
460	7529539	1
3446	29172480	1
644	21824072	1
973	12824356	1
2554	27300674	1
1036	10551340	1
1563	16928193	1
4300	31912800	1
2921	28984872	1
3725	23030360	1
4632	10528385	1
1092	9781936	1
2107	19328768	1
404	12857600	1
1783	27617189	1
1797	9144833	1
3793	32910914	1
2834	28837952	1
2219	27167008	1
2050	27334730	1
72	24037088	1
3675	28968848	1
4686	33199363	1
2115	24925909	1
2831	28941323	1
53	11035915	1
1065	23921808	1
1780	27540107	1
3627	29314147	1
114	17956224	1
3708	26653113	1
150	16487009	1
3309	18088248	1
4126	22571915	1
3537	30216534	1
4201	31377284	1
4652	15776322	1
2165	19451168	1
564	23349825	1
3723	30154186	1
2802	26586303	1
4290	20007090	1
844	23868195	1
4107	31317509	1
2345	21525956	1
2497	28389707	1
3326	29053389	1
3674	30310156	1
4346	20016128	1
4520	24803851	1
8	24114694	1
4093	29938336	1
1488	18025254	1
148	22579715	1
532	20507844	1
2186	8456713	1
66	24122441	1
2202	26265115	1
3712	25640064	1
4218	27320920	1
507	12661284	1
758	24128992	1
2637	11309216	1
272	15731108	1
1480	24331524	1
4205	32227647	1
3281	28622736	1
2703	24942628	1
4550	22573616	1
3159	29764166	1
4129	31514420	1
164	20681793	1
3400	28108451	1
1549	20587619	1
1247	11925409	1
3113	19752190	1
2528	15986406	1
1077	15110149	1
2761	29096012	1
679	21686179	1
1086	19386850	1
2591	27989944	1
2444	16122113	1
2929	30510992	1
462	876685	1
3148	29099642	1
3780	30755297	1
3779	29946048	1
1603	9430721	1
3416	20567999	1
289	8965089	1
4080	15225217	1
2315	23812512	1
693	19846786	1
190	25139258	1
3063	22000320	1
4214	32627752	1
413	10712197	1
3816	33262810	1
2312	3488531	1
3670	27869820	1
655	23398530	1
1357	24148098	1
1013	24261510	1
721	21968872	1
4637	19330720	1
1462	21331745	1
2808	30379987	1
2845	18687123	1
2712	23486470	1
1598	24810496	1
2569	27569544	1
2603	22954624	1
255	25287778	1
1771	26573217	1
1311	24972834	1
1152	24114432	1
324	22166400	1
3997	15301825	1
3272	25706881	1
776	2190528	1
2558	15304099	1
242	23637282	1
2395	25505609	1
3301	29659825	1
3971	26754677	1
4022	16469316	1
981	21044832	1
4001	32087818	1
1394	20797865	1
302	14681476	1
4587	34881402	1
3377	27760321	1
1903	27830641	1
3496	28493654	1
3010	18469850	1
1298	19492354	1
3190	18179629	1
2704	28253710	1
3881	32637154	1
1478	1859393	1
2314	24210139	1
2461	28207168	1
2265	9507713	1
369	17544610	1
1027	8120524	1
1537	24440706	1
3709	27060149	1
2692	28430627	1
3396	24914338	1
581	10492040	1
2387	23509369	1
2729	27626268	1
752	11477602	1
1710	19242563	1
1246	23426625	1
464	17959777	1
4569	34875308	1
4091	18028032	1
107	20821198	1
1292	16332960	1
2787	30127433	1
2865	26613224	1
338	19945378	1
636	19035362	1
2342	28596291	1
2700	10220385	1
3985	31733200	1
4382	32683672	1
119	9596994	1
3783	29684416	1
2979	29166661	1
4599	33661508	1
1837	26733452	1
3706	26808112	1
2767	24268009	1
441	19546072	1
1653	15966213	1
4372	32378175	1
1203	17999592	1
4268	25881961	1
997	16522182	1
3680	28749667	1
1370	20351051	1
4409	24293221	1
21	8186659	1
1209	18329220	1
3696	22623106	1
1332	22891273	1
1539	21209090	1
249	7838464	1
133	24961027	1
2159	24198400	1
1938	22913216	1
3978	28868186	1
4684	34864901	1
3245	27457797	1
4140	32958497	1
4667	20051072	1
1591	18808066	1
1960	18959192	1
4073	31423396	1
613	8154209	1
558	24391396	1
2629	26085900	1
4467	31259104	1
4236	34876240	1
982	12432450	1
479	22138506	1
1173	14703107	1
4573	34755081	1
1578	20621055	1
1585	19294755	1
4596	25726753	1
4474	33274532	1
1518	23337633	1
1678	19704032	1
3477	12596908	1
2099	23446346	1
2758	11099133	1
2349	23275551	1
3503	30169995	1
677	20657287	1
2742	27846416	1
4648	34893673	1
631	24324801	1
994	22359296	1
